"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
567,36,18,"set_2","inverse","base_block","base",3,"fribble_first",1,2,1,1805672,"order_567.csv"
568,36,18,"set_2","inverse","base_block","base",3,"fractal_first",1,2,1,1805682,"order_568.csv"
569,36,18,"set_2","inverse","base_block","base",3,"fribble_first",0,1,2,1805691,"order_569.csv"
570,36,18,"set_2","inverse","base_block","base",3,"fractal_first",0,1,2,1805701,"order_570.csv"
571,36,18,"set_2","inverse","base_block","base",3,"fribble_first",1,1,2,1805711,"order_571.csv"
572,36,18,"set_2","inverse","base_block","base",3,"fractal_first",1,1,2,1805721,"order_572.csv"
573,36,18,"set_2","inverse","base_block","base",3,"fribble_first",0,2,2,1805732,"order_573.csv"
574,36,18,"set_2","inverse","base_block","base",3,"fractal_first",0,2,2,1805742,"order_574.csv"
575,36,18,"set_2","inverse","base_block","base",3,"fribble_first",1,2,2,1805752,"order_575.csv"
576,36,18,"set_2","inverse","base_block","base",3,"fractal_first",1,2,2,1805762,"order_576.csv"
577,37,19,"set_1","normal","base_rev","base",3,"fribble_first",0,1,1,1905771,"order_577.csv"
578,37,19,"set_1","normal","base_rev","base",3,"fractal_first",0,1,1,1905781,"order_578.csv"
579,37,19,"set_1","normal","base_rev","base",3,"fribble_first",1,1,1,1905791,"order_579.csv"
580,37,19,"set_1","normal","base_rev","base",3,"fractal_first",1,1,1,1905801,"order_580.csv"
581,37,19,"set_1","normal","base_rev","base",3,"fribble_first",0,2,1,1905812,"order_581.csv"
582,37,19,"set_1","normal","base_rev","base",3,"fractal_first",0,2,1,1905822,"order_582.csv"
583,37,19,"set_1","normal","base_rev","base",3,"fribble_first",1,2,1,1905832,"order_583.csv"
584,37,19,"set_1","normal","base_rev","base",3,"fractal_first",1,2,1,1905842,"order_584.csv"
585,37,19,"set_1","normal","base_rev","base",3,"fribble_first",0,1,2,1905851,"order_585.csv"
586,37,19,"set_1","normal","base_rev","base",3,"fractal_first",0,1,2,1905861,"order_586.csv"
587,37,19,"set_1","normal","base_rev","base",3,"fribble_first",1,1,2,1905871,"order_587.csv"
588,37,19,"set_1","normal","base_rev","base",3,"fractal_first",1,1,2,1905881,"order_588.csv"
589,37,19,"set_1","normal","base_rev","base",3,"fribble_first",0,2,2,1905892,"order_589.csv"
590,37,19,"set_1","normal","base_rev","base",3,"fractal_first",0,2,2,1905902,"order_590.csv"
591,37,19,"set_1","normal","base_rev","base",3,"fribble_first",1,2,2,1905912,"order_591.csv"
592,37,19,"set_1","normal","base_rev","base",3,"fractal_first",1,2,2,1905922,"order_592.csv"
593,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",0,1,1,1905931,"order_593.csv"
594,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",0,1,1,1905941,"order_594.csv"
595,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",1,1,1,1905951,"order_595.csv"
596,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",1,1,1,1905961,"order_596.csv"
597,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",0,2,1,1905972,"order_597.csv"
598,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",0,2,1,1905982,"order_598.csv"
599,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",1,2,1,1905992,"order_599.csv"
600,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",1,2,1,1906002,"order_600.csv"
601,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",0,1,2,1906011,"order_601.csv"
602,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",0,1,2,1906021,"order_602.csv"
603,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",1,1,2,1906031,"order_603.csv"
604,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",1,1,2,1906041,"order_604.csv"
605,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",0,2,2,1906052,"order_605.csv"
606,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",0,2,2,1906062,"order_606.csv"
607,38,19,"set_1","inverse","base_rev","base",3,"fribble_first",1,2,2,1906072,"order_607.csv"
608,38,19,"set_1","inverse","base_rev","base",3,"fractal_first",1,2,2,1906082,"order_608.csv"
609,39,20,"set_2","normal","base_rev","base",3,"fribble_first",0,1,1,2006091,"order_609.csv"
610,39,20,"set_2","normal","base_rev","base",3,"fractal_first",0,1,1,2006101,"order_610.csv"
611,39,20,"set_2","normal","base_rev","base",3,"fribble_first",1,1,1,2006111,"order_611.csv"
612,39,20,"set_2","normal","base_rev","base",3,"fractal_first",1,1,1,2006121,"order_612.csv"
613,39,20,"set_2","normal","base_rev","base",3,"fribble_first",0,2,1,2006132,"order_613.csv"
614,39,20,"set_2","normal","base_rev","base",3,"fractal_first",0,2,1,2006142,"order_614.csv"
615,39,20,"set_2","normal","base_rev","base",3,"fribble_first",1,2,1,2006152,"order_615.csv"
616,39,20,"set_2","normal","base_rev","base",3,"fractal_first",1,2,1,2006162,"order_616.csv"
617,39,20,"set_2","normal","base_rev","base",3,"fribble_first",0,1,2,2006171,"order_617.csv"
618,39,20,"set_2","normal","base_rev","base",3,"fractal_first",0,1,2,2006181,"order_618.csv"
619,39,20,"set_2","normal","base_rev","base",3,"fribble_first",1,1,2,2006191,"order_619.csv"
620,39,20,"set_2","normal","base_rev","base",3,"fractal_first",1,1,2,2006201,"order_620.csv"
621,39,20,"set_2","normal","base_rev","base",3,"fribble_first",0,2,2,2006212,"order_621.csv"
622,39,20,"set_2","normal","base_rev","base",3,"fractal_first",0,2,2,2006222,"order_622.csv"
623,39,20,"set_2","normal","base_rev","base",3,"fribble_first",1,2,2,2006232,"order_623.csv"
624,39,20,"set_2","normal","base_rev","base",3,"fractal_first",1,2,2,2006242,"order_624.csv"
625,40,20,"set_2","inverse","base_rev","base",3,"fribble_first",0,1,1,2006251,"order_625.csv"
626,40,20,"set_2","inverse","base_rev","base",3,"fractal_first",0,1,1,2006261,"order_626.csv"
627,40,20,"set_2","inverse","base_rev","base",3,"fribble_first",1,1,1,2006271,"order_627.csv"
628,40,20,"set_2","inverse","base_rev","base",3,"fractal_first",1,1,1,2006281,"order_628.csv"
629,40,20,"set_2","inverse","base_rev","base",3,"fribble_first",0,2,1,2006292,"order_629.csv"
630,40,20,"set_2","inverse","base_rev","base",3,"fractal_first",0,2,1,2006302,"order_630.csv"
631,40,20,"set_2","inverse","base_rev","base",3,"fribble_first",1,2,1,2006312,"order_631.csv"
632,40,20,"set_2","inverse","base_rev","base",3,"fractal_first",1,2,1,2006322,"order_632.csv"
633,40,20,"set_2","inverse","base_rev","base",3,"fribble_first",0,1,2,2006331,"order_633.csv"
634,40,20,"set_2","inverse","base_rev","base",3,"fractal_first",0,1,2,2006341,"order_634.csv"
635,40,20,"set_2","inverse","base_rev","base",3,"fribble_first",1,1,2,2006351,"order_635.csv"
636,40,20,"set_2","inverse","base_rev","base",3,"fractal_first",1,1,2,2006361,"order_636.csv"
637,40,20,"set_2","inverse","base_rev","base",3,"fribble_first",0,2,2,2006372,"order_637.csv"
638,40,20,"set_2","inverse","base_rev","base",3,"fractal_first",0,2,2,2006382,"order_638.csv"
639,40,20,"set_2","inverse","base_rev","base",3,"fribble_first",1,2,2,2006392,"order_639.csv"
640,40,20,"set_2","inverse","base_rev","base",3,"fractal_first",1,2,2,2006402,"order_640.csv"
641,41,21,"set_1","normal","base_block","rev",3,"fribble_first",0,1,1,2106411,"order_641.csv"
642,41,21,"set_1","normal","base_block","rev",3,"fractal_first",0,1,1,2106421,"order_642.csv"
643,41,21,"set_1","normal","base_block","rev",3,"fribble_first",1,1,1,2106431,"order_643.csv"
644,41,21,"set_1","normal","base_block","rev",3,"fractal_first",1,1,1,2106441,"order_644.csv"
645,41,21,"set_1","normal","base_block","rev",3,"fribble_first",0,2,1,2106452,"order_645.csv"
646,41,21,"set_1","normal","base_block","rev",3,"fractal_first",0,2,1,2106462,"order_646.csv"
647,41,21,"set_1","normal","base_block","rev",3,"fribble_first",1,2,1,2106472,"order_647.csv"
648,41,21,"set_1","normal","base_block","rev",3,"fractal_first",1,2,1,2106482,"order_648.csv"
649,41,21,"set_1","normal","base_block","rev",3,"fribble_first",0,1,2,2106491,"order_649.csv"
650,41,21,"set_1","normal","base_block","rev",3,"fractal_first",0,1,2,2106501,"order_650.csv"
651,41,21,"set_1","normal","base_block","rev",3,"fribble_first",1,1,2,2106511,"order_651.csv"
652,41,21,"set_1","normal","base_block","rev",3,"fractal_first",1,1,2,2106521,"order_652.csv"
653,41,21,"set_1","normal","base_block","rev",3,"fribble_first",0,2,2,2106532,"order_653.csv"
654,41,21,"set_1","normal","base_block","rev",3,"fractal_first",0,2,2,2106542,"order_654.csv"
655,41,21,"set_1","normal","base_block","rev",3,"fribble_first",1,2,2,2106552,"order_655.csv"
656,41,21,"set_1","normal","base_block","rev",3,"fractal_first",1,2,2,2106562,"order_656.csv"
657,42,21,"set_1","inverse","base_block","rev",3,"fribble_first",0,1,1,2106571,"order_657.csv"
658,42,21,"set_1","inverse","base_block","rev",3,"fractal_first",0,1,1,2106581,"order_658.csv"
659,42,21,"set_1","inverse","base_block","rev",3,"fribble_first",1,1,1,2106591,"order_659.csv"
660,42,21,"set_1","inverse","base_block","rev",3,"fractal_first",1,1,1,2106601,"order_660.csv"
661,42,21,"set_1","inverse","base_block","rev",3,"fribble_first",0,2,1,2106612,"order_661.csv"
662,42,21,"set_1","inverse","base_block","rev",3,"fractal_first",0,2,1,2106622,"order_662.csv"
663,42,21,"set_1","inverse","base_block","rev",3,"fribble_first",1,2,1,2106632,"order_663.csv"
664,42,21,"set_1","inverse","base_block","rev",3,"fractal_first",1,2,1,2106642,"order_664.csv"
665,42,21,"set_1","inverse","base_block","rev",3,"fribble_first",0,1,2,2106651,"order_665.csv"
666,42,21,"set_1","inverse","base_block","rev",3,"fractal_first",0,1,2,2106661,"order_666.csv"
667,42,21,"set_1","inverse","base_block","rev",3,"fribble_first",1,1,2,2106671,"order_667.csv"
668,42,21,"set_1","inverse","base_block","rev",3,"fractal_first",1,1,2,2106681,"order_668.csv"
669,42,21,"set_1","inverse","base_block","rev",3,"fribble_first",0,2,2,2106692,"order_669.csv"
670,42,21,"set_1","inverse","base_block","rev",3,"fractal_first",0,2,2,2106702,"order_670.csv"
671,42,21,"set_1","inverse","base_block","rev",3,"fribble_first",1,2,2,2106712,"order_671.csv"
672,42,21,"set_1","inverse","base_block","rev",3,"fractal_first",1,2,2,2106722,"order_672.csv"
673,43,22,"set_2","normal","base_block","rev",3,"fribble_first",0,1,1,2206731,"order_673.csv"
674,43,22,"set_2","normal","base_block","rev",3,"fractal_first",0,1,1,2206741,"order_674.csv"
675,43,22,"set_2","normal","base_block","rev",3,"fribble_first",1,1,1,2206751,"order_675.csv"
676,43,22,"set_2","normal","base_block","rev",3,"fractal_first",1,1,1,2206761,"order_676.csv"
677,43,22,"set_2","normal","base_block","rev",3,"fribble_first",0,2,1,2206772,"order_677.csv"
678,43,22,"set_2","normal","base_block","rev",3,"fractal_first",0,2,1,2206782,"order_678.csv"
679,43,22,"set_2","normal","base_block","rev",3,"fribble_first",1,2,1,2206792,"order_679.csv"
680,43,22,"set_2","normal","base_block","rev",3,"fractal_first",1,2,1,2206802,"order_680.csv"
681,43,22,"set_2","normal","base_block","rev",3,"fribble_first",0,1,2,2206811,"order_681.csv"
682,43,22,"set_2","normal","base_block","rev",3,"fractal_first",0,1,2,2206821,"order_682.csv"
683,43,22,"set_2","normal","base_block","rev",3,"fribble_first",1,1,2,2206831,"order_683.csv"
684,43,22,"set_2","normal","base_block","rev",3,"fractal_first",1,1,2,2206841,"order_684.csv"
685,43,22,"set_2","normal","base_block","rev",3,"fribble_first",0,2,2,2206852,"order_685.csv"
686,43,22,"set_2","normal","base_block","rev",3,"fractal_first",0,2,2,2206862,"order_686.csv"
687,43,22,"set_2","normal","base_block","rev",3,"fribble_first",1,2,2,2206872,"order_687.csv"
688,43,22,"set_2","normal","base_block","rev",3,"fractal_first",1,2,2,2206882,"order_688.csv"
689,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",0,1,1,2206891,"order_689.csv"
690,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",0,1,1,2206901,"order_690.csv"
691,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",1,1,1,2206911,"order_691.csv"
692,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",1,1,1,2206921,"order_692.csv"
693,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",0,2,1,2206932,"order_693.csv"
694,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",0,2,1,2206942,"order_694.csv"
695,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",1,2,1,2206952,"order_695.csv"
696,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",1,2,1,2206962,"order_696.csv"
697,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",0,1,2,2206971,"order_697.csv"
698,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",0,1,2,2206981,"order_698.csv"
699,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",1,1,2,2206991,"order_699.csv"
700,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",1,1,2,2207001,"order_700.csv"
701,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",0,2,2,2207012,"order_701.csv"
702,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",0,2,2,2207022,"order_702.csv"
703,44,22,"set_2","inverse","base_block","rev",3,"fribble_first",1,2,2,2207032,"order_703.csv"
704,44,22,"set_2","inverse","base_block","rev",3,"fractal_first",1,2,2,2207042,"order_704.csv"
705,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",0,1,1,2307051,"order_705.csv"
706,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",0,1,1,2307061,"order_706.csv"
707,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",1,1,1,2307071,"order_707.csv"
708,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",1,1,1,2307081,"order_708.csv"
709,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",0,2,1,2307092,"order_709.csv"
710,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",0,2,1,2307102,"order_710.csv"
711,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",1,2,1,2307112,"order_711.csv"
712,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",1,2,1,2307122,"order_712.csv"
713,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",0,1,2,2307131,"order_713.csv"
714,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",0,1,2,2307141,"order_714.csv"
715,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",1,1,2,2307151,"order_715.csv"
716,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",1,1,2,2307161,"order_716.csv"
717,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",0,2,2,2307172,"order_717.csv"
718,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",0,2,2,2307182,"order_718.csv"
719,45,23,"set_1","normal","base_rev","rev",3,"fribble_first",1,2,2,2307192,"order_719.csv"
720,45,23,"set_1","normal","base_rev","rev",3,"fractal_first",1,2,2,2307202,"order_720.csv"
721,46,23,"set_1","inverse","base_rev","rev",3,"fribble_first",0,1,1,2307211,"order_721.csv"
722,46,23,"set_1","inverse","base_rev","rev",3,"fractal_first",0,1,1,2307221,"order_722.csv"
723,46,23,"set_1","inverse","base_rev","rev",3,"fribble_first",1,1,1,2307231,"order_723.csv"
724,46,23,"set_1","inverse","base_rev","rev",3,"fractal_first",1,1,1,2307241,"order_724.csv"
725,46,23,"set_1","inverse","base_rev","rev",3,"fribble_first",0,2,1,2307252,"order_725.csv"
726,46,23,"set_1","inverse","base_rev","rev",3,"fractal_first",0,2,1,2307262,"order_726.csv"
727,46,23,"set_1","inverse","base_rev","rev",3,"fribble_first",1,2,1,2307272,"order_727.csv"
728,46,23,"set_1","inverse","base_rev","rev",3,"fractal_first",1,2,1,2307282,"order_728.csv"
729,46,23,"set_1","inverse","base_rev","rev",3,"fribble_first",0,1,2,2307291,"order_729.csv"
730,46,23,"set_1","inverse","base_rev","rev",3,"fractal_first",0,1,2,2307301,"order_730.csv"
731,46,23,"set_1","inverse","base_rev","rev",3,"fribble_first",1,1,2,2307311,"order_731.csv"
732,46,23,"set_1","inverse","base_rev","rev",3,"fractal_first",1,1,2,2307321,"order_732.csv"
733,46,23,"set_1","inverse","base_rev","rev",3,"fribble_first",0,2,2,2307332,"order_733.csv"
734,46,23,"set_1","inverse","base_rev","rev",3,"fractal_first",0,2,2,2307342,"order_734.csv"
735,46,23,"set_1","inverse","base_rev","rev",3,"fribble_first",1,2,2,2307352,"order_735.csv"
736,46,23,"set_1","inverse","base_rev","rev",3,"fractal_first",1,2,2,2307362,"order_736.csv"
737,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",0,1,1,2407371,"order_737.csv"
738,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",0,1,1,2407381,"order_738.csv"
739,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",1,1,1,2407391,"order_739.csv"
740,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",1,1,1,2407401,"order_740.csv"
741,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",0,2,1,2407412,"order_741.csv"
742,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",0,2,1,2407422,"order_742.csv"
743,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",1,2,1,2407432,"order_743.csv"
744,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",1,2,1,2407442,"order_744.csv"
745,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",0,1,2,2407451,"order_745.csv"
746,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",0,1,2,2407461,"order_746.csv"
747,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",1,1,2,2407471,"order_747.csv"
748,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",1,1,2,2407481,"order_748.csv"
749,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",0,2,2,2407492,"order_749.csv"
750,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",0,2,2,2407502,"order_750.csv"
751,47,24,"set_2","normal","base_rev","rev",3,"fribble_first",1,2,2,2407512,"order_751.csv"
752,47,24,"set_2","normal","base_rev","rev",3,"fractal_first",1,2,2,2407522,"order_752.csv"
753,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",0,1,1,2407531,"order_753.csv"
754,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",0,1,1,2407541,"order_754.csv"
755,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",1,1,1,2407551,"order_755.csv"
756,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",1,1,1,2407561,"order_756.csv"
757,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",0,2,1,2407572,"order_757.csv"
758,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",0,2,1,2407582,"order_758.csv"
759,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",1,2,1,2407592,"order_759.csv"
760,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",1,2,1,2407602,"order_760.csv"
761,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",0,1,2,2407611,"order_761.csv"
762,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",0,1,2,2407621,"order_762.csv"
763,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",1,1,2,2407631,"order_763.csv"
764,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",1,1,2,2407641,"order_764.csv"
765,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",0,2,2,2407652,"order_765.csv"
766,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",0,2,2,2407662,"order_766.csv"
767,48,24,"set_2","inverse","base_rev","rev",3,"fribble_first",1,2,2,2407672,"order_767.csv"
768,48,24,"set_2","inverse","base_rev","rev",3,"fractal_first",1,2,2,2407682,"order_768.csv"
